Date,Adj_Close,Close,High,Low,Open,Volume
2007-12-20,5766.5,5766.5,5799.5,5742.75,5751.75,0.0
2007-12-24,5985.100098,5985.100098,6001.049805,5771.299805,5771.299805,0.0
2007-12-26,6070.75,6070.75,6085.25,5988.450195,5988.450195,0.0
2007-12-27,6081.5,6081.5,6110.850098,6060.200195,6069.0,0.0
2007-12-28,6079.700195,6079.700195,6098.600098,6021.899902,6079.549805,0.0
2007-12-31,6138.600098,6138.600098,6167.75,6095.0,6095.0,0.0
2008-01-01,6144.350098,6144.350098,6165.350098,6109.850098,6136.75,0.0
2008-01-02,5317.25,5317.25,5339.950195,5090.75,5140.600098,0.0
2008-01-04,4739.549805,4739.549805,4800.75,4628.75,4735.649902,0.0
2008-01-07,3896.75,3896.75,4075.399902,3878.199951171875,4039.75,0.0
2008-01-08,4413.549805,4413.549805,4422.950195,4235.700195,4331.600098,0.0
2008-01-09,4348.649902,4348.649902,4365.0,4281.350098,4356.100098,0.0
2008-01-10,3950.75,3950.75,4000.5,3861.25,3921.850098,0.0
2008-01-12,2682.899902,2682.899902,2832.850098,2669.5,2755.149902,0.0
2008-01-14,6206.799805,6206.799805,6244.149902,6172.0,6208.799805,0.0
2008-01-15,6074.25,6074.25,6260.450195,6053.299805,6226.350098,0.0
2008-01-16,5935.75,5935.75,6065.0,5825.75,6065.0,0.0
2008-01-17,5913.200195,5913.200195,6013.149902,5880.299805,5937.950195,0.0
2008-01-18,5705.299805,5705.299805,5908.75,5677.0,5907.75,0.0
2008-01-21,5208.799805,5208.799805,5705.0,4977.100098,5705.0,0.0
2008-01-22,4899.299805,4899.299805,5203.350098,4448.5,5203.350098,0.0
2008-01-23,5203.399902,5203.399902,5328.049805,4891.600098,4903.049805,0.0
2008-01-24,5033.450195,5033.450195,5357.200195,4995.799805,5208.0,0.0
2008-01-25,5383.350098,5383.350098,5399.25,5035.049805,5035.049805,0.0
2008-01-28,5274.100098,5274.100098,5380.950195,5071.0,5380.950195,0.0
2008-01-29,5280.799805,5280.799805,5391.600098,5225.25,5279.549805,0.0
2008-01-30,5167.600098,5167.600098,5314.299805,5142.25,5283.75,0.0
2008-01-31,5137.450195,5137.450195,5251.649902,5071.149902,5172.25,0.0
2008-02-01,6179.399902,6179.399902,6197.0,6060.850098,6144.700195,0.0
2008-02-04,4754.200195,4754.200195,4916.75,4741.399902,4741.399902,0.0
2008-02-05,5228.200195,5228.200195,5298.850098,5197.600098,5265.299805,0.0
2008-02-06,4739.600098,4739.600098,4908.799805,4713.0,4869.25,0.0
2008-02-07,4093.350098,4093.350098,4107.149902,3848.25,3895.300048828125,0.0
2008-02-09,4504.0,4504.0,4522.399902,4343.100098,4358.850098,0.0
2008-02-12,2657.800048828125,2657.800048828125,2672.899902,2570.699951171875,2672.899902,0.0
2008-02-13,4929.450195,4929.450195,4986.549805,4836.549805,4836.549805,0.0
2008-02-14,5202.0,5202.0,5220.25,4944.649902,4944.649902,0.0
2008-02-15,5302.899902,5302.899902,5315.399902,5104.75,5202.850098,0.0
2008-02-18,5276.899902,5276.899902,5348.600098,5224.0,5304.450195,0.0
2008-02-19,5280.799805,5280.799805,5368.450195,5262.0,5278.399902,0.0
2008-02-20,5154.450195,5154.450195,5267.149902,5116.299805,5267.149902,0.0
2008-02-21,5191.799805,5191.799805,5241.350098,5120.049805,5156.899902,0.0
2008-02-22,5110.75,5110.75,5184.0,5092.799805,5183.399902,0.0
2008-02-25,5200.700195,5200.700195,5212.350098,5055.149902,5112.25,0.0
2008-02-26,5270.049805,5270.049805,5281.200195,5200.799805,5200.799805,0.0
2008-02-27,5268.399902,5268.399902,5368.149902,5249.75,5271.399902,0.0
2008-02-28,5285.100098,5285.100098,5302.850098,5227.149902,5266.350098,0.0
2008-02-29,5223.5,5223.5,5290.799805,5098.350098,5285.0,0.0
2008-03-01,6178.549805,6178.549805,6230.149902,6126.399902,6184.25,0.0
2008-03-03,4953.0,4953.0,5222.799805,4936.049805,5222.799805,0.0
2008-03-04,4771.600098,4771.600098,4833.25,4738.200195,4753.899902,0.0
2008-03-06,4715.899902,4715.899902,4739.299805,4634.0,4739.299805,0.0
2008-03-07,3925.75,3925.75,4097.350098,3874.850098,4094.600098,0.0
2008-03-10,3818.300048828125,3818.300048828125,3969.550048828125,3804.850098,3953.550048828125,0.0
2008-03-11,3043.850098,3043.850098,3062.050048828125,2885.399902,2885.399902,0.0
2008-03-12,2656.449951171875,2656.449951171875,2693.649902,2611.949951171875,2657.5,0.0
2008-03-13,4623.600098,4623.600098,4868.799805,4580.149902,4868.700195,0.0
2008-03-14,4745.799805,4745.799805,4758.950195,4607.549805,4623.799805,0.0
2008-03-17,4503.100098,4503.100098,4745.450195,4482.100098,4745.450195,0.0
2008-03-18,4533.0,4533.0,4617.950195,4468.549805,4519.899902,0.0
2008-03-19,4573.950195,4573.950195,4718.399902,4533.899902,4534.75,0.0
2008-03-24,4609.850098,4609.850098,4649.450195,4539.799805,4576.799805,0.0
2008-03-25,4877.5,4877.5,4896.799805,4616.799805,4616.799805,0.0
2008-03-26,4828.850098,4828.850098,4912.299805,4808.649902,4878.700195,0.0
2008-03-27,4830.25,4830.25,4863.75,4769.600098,4828.799805,0.0
2008-03-28,4942.0,4942.0,4970.799805,4796.350098,4830.0,0.0
2008-03-31,4734.5,4734.5,4947.0,4703.850098,4942.149902,0.0
2008-04-01,6274.299805,6274.299805,6300.049805,6179.100098,6179.100098,0.0
2008-04-02,5463.5,5463.5,5545.200195,5315.549805,5315.549805,0.0
2008-04-03,4864.25,4864.25,4976.700195,4812.950195,4958.549805,0.0
2008-04-04,4647.0,4647.0,4791.700195,4632.700195,4766.700195,0.0
2008-04-06,4585.600098,4585.600098,4731.5,4564.5,4718.700195,0.0
2008-04-07,4016.0,4016.0,4033.5,3896.399902,3926.649902,0.0
2008-04-08,4395.350098,4395.350098,4436.149902,4362.899902,4426.100098,0.0
2008-04-09,4447.75,4447.75,4514.600098,4419.450195,4512.950195,0.0
2008-04-11,3142.100098,3142.100098,3152.300048828125,2985.0,3050.25,0.0
2008-04-12,2788.0,2788.0,2793.800048828125,2646.350098,2656.5,0.0
2008-04-15,4879.649902,4879.649902,4917.100098,4708.299805,4779.950195,0.0
2008-04-16,4887.299805,4887.299805,4951.399902,4874.049805,4881.649902,0.0
2008-04-17,4958.399902,4958.399902,4984.950195,4889.649902,4890.600098,0.0
2008-04-21,5037.0,5037.0,5053.399902,4955.899902,4955.899902,0.0
2008-04-22,5049.299805,5049.299805,5074.25,4994.049805,5037.049805,0.0
2008-04-23,5022.799805,5022.799805,5083.5,5003.549805,5044.350098,0.0
2008-04-24,4999.850098,4999.850098,5072.700195,4991.350098,5022.899902,0.0
2008-04-25,5111.700195,5111.700195,5117.700195,4999.149902,4999.149902,0.0
2008-04-28,5089.649902,5089.649902,5147.450195,5079.149902,5112.5,0.0
2008-04-29,5195.5,5195.5,5210.899902,5082.149902,5092.399902,0.0
2008-04-30,5165.899902,5165.899902,5230.75,5155.850098,5198.350098,0.0
2008-05-02,5483.899902,5483.899902,5500.600098,5412.950195,5463.75,0.0
2008-05-03,4921.399902,4921.399902,4936.75,4847.25,4866.850098,0.0
2008-05-05,5192.25,5192.25,5254.5,5182.600098,5227.25,0.0
2008-05-06,4676.950195,4676.950195,4690.600098,4536.25,4586.950195,0.0
2008-05-08,4502.850098,4502.850098,4515.149902,4376.0,4395.799805,0.0
2008-05-09,4352.299805,4352.299805,4444.700195,4328.899902,4444.700195,0.0
2008-05-11,2994.949951171875,2994.949951171875,3240.550048828125,2971.0,3155.75,0.0
2008-05-12,2714.399902,2714.399902,2821.149902,2701.350098,2786.649902,0.0
2008-05-13,4957.799805,4957.799805,5066.0,4943.75,5008.600098,0.0
2008-05-14,5011.75,5011.75,5026.100098,4932.049805,4958.450195,0.0
2008-05-15,5115.25,5115.25,5118.549805,4999.600098,5010.899902,0.0
2008-05-16,5157.700195,5157.700195,5167.399902,5106.399902,5115.649902,0.0
2008-05-20,5104.950195,5104.950195,5160.049805,5072.399902,5157.0,0.0
2008-05-21,5117.649902,5117.649902,5135.549805,5048.700195,5105.700195,0.0
2008-05-22,5025.450195,5025.450195,5118.899902,5010.700195,5117.0,0.0
2008-05-23,4946.549805,4946.549805,5059.049805,4940.700195,5026.549805,0.0
2008-05-26,4875.049805,4875.049805,4953.600098,4858.0,4953.600098,0.0
2008-05-27,4859.799805,4859.799805,4932.0,4846.200195,4877.149902,0.0
2008-05-28,4918.350098,4918.350098,4926.899902,4835.649902,4862.700195,0.0
2008-05-29,4835.299805,4835.299805,4957.399902,4801.899902,4926.299805,0.0
2008-05-30,4870.100098,4870.100098,4908.850098,4833.450195,4844.049805,0.0
2008-06-02,5322.549805,5322.549805,5470.399902,5257.049805,5470.399902,0.0
2008-06-05,5144.649902,5144.649902,5206.5,5110.899902,5192.350098,0.0
2008-06-06,4627.799805,4627.799805,4746.299805,4614.25,4680.549805,0.0
2008-06-08,4517.549805,4517.549805,4615.899902,4503.899902,4506.25,0.0
2008-06-10,3602.350098,3602.350098,3820.850098,3581.600098,3817.300048828125,0.0
2008-06-11,2892.649902,2892.649902,3007.800048828125,2860.25,2998.449951171875,0.0
2008-06-13,4517.100098,4517.100098,4563.350098,4491.350098,4539.5,0.0
2008-06-16,4572.5,4572.5,4617.700195,4536.299805,4536.299805,0.0
2008-06-17,4653.0,4653.0,4664.049805,4561.75,4572.5,0.0
2008-06-18,4582.399902,4582.399902,4679.75,4569.899902,4652.799805,0.0
2008-06-19,4504.25,4504.25,4585.700195,4488.950195,4582.549805,0.0
2008-06-20,4347.549805,4347.549805,4532.0,4333.600098,4504.200195,0.0
2008-06-23,4266.399902,4266.399902,4351.149902,4225.5,4351.149902,0.0
2008-06-24,4191.100098,4191.100098,4305.899902,4156.100098,4271.049805,0.0
2008-06-25,4252.649902,4252.649902,4264.549805,4093.199951171875,4189.600098,0.0
2008-06-26,4315.850098,4315.850098,4324.75,4230.0,4252.600098,0.0
2008-06-27,4136.649902,4136.649902,4315.299805,4119.200195,4315.299805,0.0
2008-06-30,4040.550048828125,4040.550048828125,4163.0,4021.699951171875,4136.25,0.0
2008-07-01,6279.100098,6279.100098,6289.799805,6193.350098,6271.0,0.0
2008-07-02,5133.25,5133.25,5344.600098,5113.850098,5322.549805,0.0
2008-07-03,4771.600098,4771.600098,4918.299805,4672.25,4918.299805,0.0
2008-07-04,4761.200195,4761.200195,4798.549805,4628.799805,4631.350098,0.0
2008-07-05,5135.5,5135.5,5159.049805,5101.25,5156.700195,0.0
2008-07-07,4030.0,4030.0,4114.5,4002.0,4002.0,0.0
2008-07-08,4523.850098,4523.850098,4580.149902,4493.700195,4515.25,0.0
2008-07-10,3606.600098,3606.600098,3732.649902,3537.0,3606.949951171875,0.0
2008-07-11,2973.0,2973.0,3010.0,2860.100098,2893.25,0.0
2008-07-14,4039.699951171875,4039.699951171875,4118.100098,4004.25,4047.449951171875,0.0
2008-07-15,3861.100098,3861.100098,4040.699951171875,3835.5,4039.300048828125,0.0
2008-07-16,3816.699951171875,3816.699951171875,3920.050048828125,3790.199951171875,3861.550048828125,0.0
2008-07-17,3947.199951171875,3947.199951171875,3968.75,3823.149902,3823.149902,0.0
2008-07-18,4092.25,4092.25,4110.549805,3926.300048828125,3962.949951171875,0.0
2008-07-21,4159.5,4159.5,4168.149902,4072.75,4092.199951171875,0.0
2008-07-22,4240.100098,4240.100098,4262.450195,4137.950195,4158.450195,0.0
2008-07-23,4476.799805,4476.799805,4491.549805,4246.700195,4246.700195,0.0
2008-07-24,4433.549805,4433.549805,4539.450195,4385.850098,4476.200195,0.0
2008-07-25,4311.850098,4311.850098,4440.850098,4297.149902,4440.850098,0.0
2008-07-28,4332.100098,4332.100098,4352.649902,4282.25,4282.25,0.0
2008-07-29,4189.850098,4189.850098,4332.200195,4159.149902,4332.200195,0.0
2008-07-30,4313.549805,4313.549805,4327.0,4191.200195,4191.200195,0.0
2008-07-31,4332.950195,4332.950195,4342.0,4285.549805,4314.350098,0.0
2008-08-01,6287.850098,6287.850098,6357.100098,6221.600098,6282.450195,0.0
2008-08-02,5120.350098,5120.350098,5173.850098,5034.25,5132.100098,0.0
2008-08-04,4709.649902,4709.649902,4769.549805,4677.799805,4760.649902,0.0
2008-08-05,5081.700195,5081.700195,5143.049805,5062.450195,5135.799805,0.0
2008-08-07,3988.550048828125,3988.550048828125,4028.699951171875,3896.050048828125,4028.699951171875,0.0
2008-08-08,4529.5,4529.5,4546.350098,4464.0,4518.350098,0.0
2008-08-09,4482.299805,4482.299805,4558.0,4358.299805,4358.299805,0.0
2008-08-10,3513.649902,3513.649902,3604.399902,3329.449951171875,3604.399902,0.0
2008-08-12,2784.0,2784.0,2861.550048828125,2714.699951171875,2714.699951171875,0.0
2008-08-13,4529.049805,4529.049805,4572.649902,4497.25,4548.049805,0.0
2008-08-14,4430.700195,4430.700195,4529.799805,4421.25,4524.200195,0.0
2008-08-18,4393.049805,4393.049805,4447.399902,4379.850098,4430.700195,0.0
2008-08-19,4368.25,4368.25,4393.700195,4316.549805,4393.100098,0.0
2008-08-20,4415.75,4415.75,4434.899902,4365.450195,4365.450195,0.0
2008-08-21,4283.850098,4283.850098,4418.549805,4271.299805,4416.200195,0.0
2008-08-22,4327.450195,4327.450195,4337.0,4248.0,4283.850098,0.0
2008-08-25,4335.350098,4335.350098,4398.799805,4317.950195,4317.950195,0.0
2008-08-26,4337.5,4337.5,4345.049805,4283.299805,4335.200195,0.0
2008-08-27,4292.100098,4292.100098,4364.25,4282.649902,4336.850098,0.0
2008-08-28,4214.0,4214.0,4304.5,4201.850098,4290.75,0.0
2008-08-29,4360.0,4360.0,4368.799805,4230.600098,4230.600098,0.0
2008-09-01,6272.0,6272.0,6338.299805,6231.25,6287.549805,0.0
2008-09-04,4747.049805,4747.049805,4758.25,4667.5,4707.049805,0.0
2008-09-05,4982.600098,4982.600098,5087.649902,4969.399902,5070.850098,0.0
2008-09-06,4500.950195,4500.950195,4626.450195,4411.600098,4626.450195,0.0
2008-09-07,4157.100098,4157.100098,4169.399902,3990.899902,3990.899902,0.0
2008-09-09,4468.700195,4468.700195,4497.5,4418.950195,4485.149902,0.0
2008-09-15,4072.899902,4072.899902,4237.25,3955.399902,4231.950195,0.0
2008-09-16,4074.899902,4074.899902,4090.100098,3919.350098,4072.550048828125,0.0
2008-09-17,4008.25,4008.25,4116.700195,3974.600098,4074.800048828125,0.0
2008-09-18,4038.149902,4038.149902,4050.100098,3799.550048828125,4005.25,0.0
2008-09-19,4245.25,4245.25,4262.649902,4040.800048828125,4040.800048828125,0.0
2008-09-22,4223.049805,4223.049805,4303.25,4202.399902,4248.950195,0.0
2008-09-23,4126.899902,4126.899902,4224.700195,4117.899902,4223.899902,0.0
2008-09-24,4161.25,4161.25,4207.950195,4115.850098,4125.75,0.0
2008-09-25,4110.549805,4110.549805,4172.600098,4077.5,4162.149902,0.0
2008-09-26,3985.25,3985.25,4110.700195,3970.350098,4108.75,0.0
2008-09-29,3850.050048828125,3850.050048828125,3997.550048828125,3777.300048828125,3990.199951171875,0.0
2008-09-30,3921.199951171875,3921.199951171875,3966.850098,3715.050048828125,3848.699951171875,0.0
2008-10-01,6156.950195,6156.950195,6347.0,6142.899902,6278.100098,0.0
2008-10-03,4800.399902,4800.399902,4814.950195,4620.5,4767.799805,0.0
2008-10-04,4733.0,4733.0,4799.5,4720.899902,4747.549805,0.0
2008-10-06,4449.799805,4449.799805,4522.549805,4369.799805,4522.0,0.0
2008-10-07,4162.200195,4162.200195,4187.950195,4110.399902,4155.649902,0.0
2008-10-09,4400.25,4400.25,4467.5,4382.350098,4467.5,0.0
2008-10-10,3279.949951171875,3279.949951171875,3502.050048828125,3198.949951171875,3502.050048828125,0.0
2008-10-11,3148.25,3148.25,3161.25,2973.300048828125,2973.300048828125,0.0
2008-10-12,2928.25,2928.25,2940.149902,2785.699951171875,2785.699951171875,0.0
2008-10-13,3490.699951171875,3490.699951171875,3510.199951171875,3272.899902,3272.899902,0.0
2008-10-14,3518.649902,3518.649902,3648.25,3491.5,3494.100098,0.0
2008-10-15,3338.399902,3338.399902,3518.5,3324.550048828125,3517.899902,0.0
2008-10-16,3269.300048828125,3269.300048828125,3333.850098,3099.899902,3333.850098,0.0
2008-10-17,3074.350098,3074.350098,3335.949951171875,3046.600098,3269.050048828125,0.0
2008-10-20,3122.800048828125,3122.800048828125,3238.399902,3058.949951171875,3108.199951171875,0.0
2008-10-21,3234.899902,3234.899902,3254.850098,3117.350098,3125.399902,0.0
2008-10-22,3065.149902,3065.149902,3235.75,3051.800048828125,3234.699951171875,0.0
2008-10-23,2943.149902,2943.149902,3085.100098,2917.149902,3064.800048828125,0.0
2008-10-24,2584.0,2584.0,2936.25,2525.050048828125,2936.25,0.0
2008-10-27,2524.199951171875,2524.199951171875,2585.300048828125,2252.75,2583.75,0.0
2008-10-29,2697.050048828125,2697.050048828125,2781.25,2631.899902,2685.300048828125,0.0
2008-10-31,2885.600098,2885.600098,2921.350098,2696.300048828125,2696.300048828125,0.0
2008-11-01,6200.100098,6200.100098,6224.200195,6112.549805,6166.649902,0.0
2008-11-02,4857.0,4857.0,5126.399902,4803.600098,5120.549805,0.0
2008-11-03,4865.899902,4865.899902,4888.5,4732.850098,4796.299805,0.0
2008-11-04,4777.799805,4777.799805,4817.399902,4727.25,4734.350098,0.0
2008-11-06,4523.600098,4523.600098,4541.049805,4468.049805,4469.649902,0.0
2008-11-07,4049.0,4049.0,4215.5,4014.449951171875,4166.0,0.0
2008-11-08,4620.399902,4620.399902,4625.200195,4529.350098,4529.350098,0.0
2008-11-09,4290.299805,4290.299805,4399.299805,4272.75,4397.25,0.0
2008-11-11,2938.649902,2938.649902,3147.199951171875,2919.449951171875,3147.199951171875,0.0
2008-11-12,2920.149902,2920.149902,2945.300048828125,2861.550048828125,2934.050048828125,0.0
2008-11-14,2810.350098,2810.350098,2938.800048828125,2778.800048828125,2848.0,0.0
2008-11-17,2799.550048828125,2799.550048828125,2835.699951171875,2694.5,2813.399902,0.0
2008-11-18,2683.149902,2683.149902,2802.449951171875,2664.300048828125,2802.449951171875,0.0
2008-11-19,2635.0,2635.0,2772.399902,2617.899902,2682.75,0.0
2008-11-20,2553.149902,2553.149902,2634.199951171875,2502.899902,2634.199951171875,0.0
2008-11-21,2693.449951171875,2693.449951171875,2718.600098,2539.800048828125,2553.600098,0.0
2008-11-24,2708.25,2708.25,2740.350098,2633.800048828125,2690.850098,0.0
2008-11-25,2654.0,2654.0,2790.699951171875,2638.199951171875,2708.300048828125,0.0
2008-11-26,2752.25,2752.25,2762.600098,2643.350098,2652.449951171875,0.0
2008-11-28,2755.100098,2755.100098,2779.0,2690.300048828125,2745.699951171875,0.0
2008-12-02,4838.25,4838.25,4949.600098,4820.450195,4877.850098,0.0
2008-12-03,4872.0,4872.0,5019.200195,4854.75,4869.75,0.0
2008-12-05,5012.649902,5012.649902,5021.75,4913.799805,4981.0,0.0
2008-12-06,4539.350098,4539.350098,4550.0,4392.0,4524.399902,0.0
2008-12-08,4552.25,4552.25,4649.850098,4525.75,4620.950195,0.0
2008-12-09,4228.450195,4228.450195,4323.899902,4200.149902,4291.600098,0.0
2008-12-11,2848.449951171875,2848.449951171875,2975.199951171875,2794.949951171875,2937.899902,0.0
2008-12-12,2921.350098,2921.350098,2936.800048828125,2812.550048828125,2915.350098,0.0
2008-12-15,2981.199951171875,2981.199951171875,3012.100098,2917.899902,2917.899902,0.0
2008-12-16,3041.75,3041.75,3052.550048828125,2963.300048828125,2983.600098,0.0
2008-12-17,2954.350098,2954.350098,3076.199951171875,2943.5,3040.449951171875,0.0
2008-12-18,3060.75,3060.75,3072.550048828125,2922.649902,2955.350098,0.0
2008-12-19,3077.5,3077.5,3106.800048828125,3036.300048828125,3063.0,0.0
2008-12-22,3039.300048828125,3039.300048828125,3110.449951171875,3027.800048828125,3077.25,0.0
2008-12-23,2968.649902,2968.649902,3040.0,2957.050048828125,3039.25,0.0
2008-12-24,2916.850098,2916.850098,2968.0,2900.449951171875,2967.399902,0.0
2008-12-26,2857.25,2857.25,2960.949951171875,2844.800048828125,2919.850098,0.0
2008-12-29,2922.199951171875,2922.199951171875,2931.800048828125,2812.899902,2857.149902,0.0
2008-12-30,2979.5,2979.5,2999.149902,2899.75,2922.550048828125,0.0
2008-12-31,2959.149902,2959.149902,3002.649902,2937.350098,2979.800048828125,0.0
2009-01-04,3060.350098,3060.350098,3069.300048828125,2965.699951171875,3023.850098,0.0
2009-01-06,4529.899902,4529.899902,4545.399902,4450.399902,4450.399902,0.0
2009-01-07,4340.899902,4340.899902,4362.299805,4249.700195,4292.299805,0.0
2009-01-09,4625.350098,4625.350098,4735.899902,4600.649902,4662.200195,0.0
2009-01-10,5083.399902,5083.399902,5110.5,5057.049805,5087.200195,0.0
2009-01-12,5122.0,5122.0,5130.350098,5038.850098,5039.700195,0.0
2009-01-13,2744.949951171875,2744.949951171875,2802.600098,2720.800048828125,2775.0,0.0
2009-01-14,2835.300048828125,2835.300048828125,2853.25,2748.399902,2748.399902,0.0
2009-01-15,2736.699951171875,2736.699951171875,2832.300048828125,2701.75,2832.300048828125,0.0
2009-01-16,2828.449951171875,2828.449951171875,2835.649902,2724.199951171875,2737.0,0.0
2009-01-19,2846.199951171875,2846.199951171875,2868.199951171875,2819.899902,2828.699951171875,0.0
2009-01-20,2796.600098,2796.600098,2842.899902,2758.0,2842.899902,0.0
2009-01-21,2706.149902,2706.149902,2787.300048828125,2690.199951171875,2777.399902,0.0
2009-01-22,2713.800048828125,2713.800048828125,2744.850098,2681.399902,2714.699951171875,0.0
2009-01-23,2678.550048828125,2678.550048828125,2765.550048828125,2661.649902,2705.449951171875,0.0
2009-01-27,2771.350098,2771.350098,2777.300048828125,2685.25,2686.050048828125,0.0
2009-01-28,2849.5,2849.5,2855.399902,2765.600098,2771.100098,0.0
2009-01-29,2823.949951171875,2823.949951171875,2873.850098,2795.350098,2849.350098,0.0
2009-01-30,2874.800048828125,2874.800048828125,2881.0,2774.100098,2824.050048828125,0.0
2009-02-01,3046.75,3046.75,3079.850098,3021.800048828125,3034.600098,0.0
2009-02-02,2766.649902,2766.649902,2873.449951171875,2760.699951171875,2872.350098,0.0
2009-02-03,2674.600098,2674.600098,2764.600098,2659.550048828125,2764.600098,0.0
2009-02-04,3211.050048828125,3211.050048828125,3228.75,3061.050048828125,3061.050048828125,0.0
